ID;Link;Name;Type;Stage Parking lot days;Stage Ready for delivery days;Stage Delivery days;Stage Discovery days;Stage New days;Stage ALIGN days;Stage DISCOVER days;Stage CAPTURE days;Stage ROLL OUT days;Stage DELIVER days;Stage Done days;Stage ABANDONED days;Stage Accepted days;Stage discover days;Stage Declined days;Stage Planned days;Stage in progress days;Stage Rolout days;Stage align days;Stage deliver days;Stage capture days;Stage abandoned days;Stage roll out days;Stage Backlog days;Stage In Progress days;Stage Impact days;Stage Acceptance days;Stage Deliver days;Stage In design days;Stage Align days;Stage Discover days;Stage To Do days;Stage In test days;Stage In review days;Stage Release to PROD days;Stage In Design days;Stage Ready for Estimation days;Stage Blocked days;Stage Selected for Development days;Stage Cancelled days;Stage In Acceptance days;Stage In Refinement days;Stage Canceled days;Stage Ready for Development days;Stage Development finished days;Stage READY TO TEST days;Stage Testing in progress days;Stage Testing finished days;Stage Refinement days;Stage Solutioning days;Stage In construction days;Stage dev Finished days;Stage Not Started days;Stage Capture days;Stage Roll Out days;Stage Tech Design days;Stage NEW days;Stage Parking lot start;Stage Ready for delivery start;Stage Delivery start;Stage Discovery start;Stage New start;Stage ALIGN start;Stage DISCOVER start;Stage CAPTURE start;Stage ROLL OUT start;Stage DELIVER start;Stage Done start;Stage ABANDONED start;Stage Accepted start;Stage discover start;Stage Declined start;Stage Planned start;Stage in progress start;Stage Rolout start;Stage align start;Stage deliver start;Stage capture start;Stage abandoned start;Stage roll out start;Stage Backlog start;Stage In Progress start;Stage Impact start;Stage Acceptance start;Stage Deliver start;Stage In design start;Stage Align start;Stage Discover start;Stage To Do start;Stage In test start;Stage In review start;Stage Release to PROD start;Stage In Design start;Stage Ready for Estimation start;Stage Blocked start;Stage Selected for Development start;Stage Cancelled start;Stage In Acceptance start;Stage In Refinement start;Stage Canceled start;Stage Ready for Development start;Stage Development finished start;Stage READY TO TEST start;Stage Testing in progress start;Stage Testing finished start;Stage Refinement start;Stage Solutioning start;Stage In construction start;Stage dev Finished start;Stage Not Started start;Stage Capture start;Stage Roll Out start;Stage Tech Design start;Stage NEW start;Stage Parking lot recurrence;Stage Ready for delivery recurrence;Stage Delivery recurrence;Stage Discovery recurrence;Stage New recurrence;Stage ALIGN recurrence;Stage DISCOVER recurrence;Stage CAPTURE recurrence;Stage ROLL OUT recurrence;Stage DELIVER recurrence;Stage Done recurrence;Stage ABANDONED recurrence;Stage Accepted recurrence;Stage discover recurrence;Stage Declined recurrence;Stage Planned recurrence;Stage in progress recurrence;Stage Rolout recurrence;Stage align recurrence;Stage deliver recurrence;Stage capture recurrence;Stage abandoned recurrence;Stage roll out recurrence;Stage Backlog recurrence;Stage In Progress recurrence;Stage Impact recurrence;Stage Acceptance recurrence;Stage Deliver recurrence;Stage In design recurrence;Stage Align recurrence;Stage Discover recurrence;Stage To Do recurrence;Stage In test recurrence;Stage In review recurrence;Stage Release to PROD recurrence;Stage In Design recurrence;Stage Ready for Estimation recurrence;Stage Blocked recurrence;Stage Selected for Development recurrence;Stage Cancelled recurrence;Stage In Acceptance recurrence;Stage In Refinement recurrence;Stage Canceled recurrence;Stage Ready for Development recurrence;Stage Development finished recurrence;Stage READY TO TEST recurrence;Stage Testing in progress recurrence;Stage Testing finished recurrence;Stage Refinement recurrence;Stage Solutioning recurrence;Stage In construction recurrence;Stage dev Finished recurrence;Stage Not Started recurrence;Stage Capture recurrence;Stage Roll Out recurrence;Stage Tech Design recurrence;Stage NEW recurrence;Project name;Project key;Stage;Stage category;Priority;Labels;Components;CreatedDate;Version;Version release;Parent key;Parent name;Parent type;Parent status;Assignee name;LinksToOutwardKey;LinksToInwardKey;Timeoriginalestimate;Timeestimate;Timespent;AggreagateTimeoriginalestimate;AggreagateTimeestimate;AggreagateTimespent;Workratio;Sprints;Story points;Worklog seconds;Epic account;Epic team;Epic phase key;Initiative key;Initiative name;Initiative type;Initiative quarter;Initiative quarter start end date;Initiative domain;Initiative prio;Initiative townsquare;Initiative dependent on;Team Name;Level Name;Is Completed;Completed Start Date;Completed Year Month;Completed Year Quarter;Now Date;All Analysis Days;All Waiting for Development Days;All Development Days;All Development Days Round Up;All Development Days Round Up to 50;All Waiting for Deployment Days;All Deployment Days;All Cycle Time Days;All Cycle Time Days Round Up;All Cycle Time Days Round Up to 50;Is in Development;Is in Development or Completed;Epic quarter
DEMO46-27;;Add audit logging #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:30:31;2026-01-08 08:32:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:30:31.015+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-28;;Build admin console #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:28:47;2026-01-08 08:32:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:28:47.761+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-29;;Migrate to microservices #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:26:42;2026-01-08 08:27:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:26:42.417+0100;;;;;;;;;;;;158400.0;;;158400.0;-1;;;151200;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-30;;Implement rate limiting #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:24:33;2026-01-08 08:27:49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:24:33.501+0100;;;;;;;;;;;;61200.0;;;61200.0;-1;;;61200;PROJ-X - Architecture & DevOps;;;DEMO71-2;Q1 Performance Optimization #6;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-31;;Add webhook support #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:22:48;2026-01-08 08:27:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:22:48.380+0100;;;;;;;;;;;;39600.0;;;39600.0;-1;;;39600;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-32;;Build user preferences #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:19:44;2026-01-08 08:21:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:19:44.583+0100;;;;;;;;;;;;126000.0;;;126000.0;-1;;;104400;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-33;;Implement search indexing #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:17:29;2026-01-08 08:17:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:17:29.496+0100;;;;;;;;;;;;28800.0;;;28800.0;-1;;;28800;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-34;;Add export functionality #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:15:06;2026-01-08 08:15:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:15:06.177+0100;;;;;;;;;;;;52200.0;;;52200.0;-1;;;52200;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-35;;Build onboarding wizard #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:05:51;2026-01-08 08:05:52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:05:51.506+0100;;;;;;;;;;;;117000.0;;;117000.0;-1;;;90000;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-36;;Implement role-based access #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:04:59;2026-01-08 08:05:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:04:59.830+0100;;;;;;;;;;;;54000.0;;;54000.0;-1;;;54000;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-37;;Add bulk operations #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:03:11;2026-01-08 08:03:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:03:11.996+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-38;;Build integration tests #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:02:18;2026-01-08 08:03:39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:02:18.164+0100;;;;;;;;;;;;30600.0;;;30600.0;-1;;;30600;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-39;;Implement data validation #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:01:30;2026-01-08 08:03:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:01:30.265+0100;;;;;;;;;;;;21600.0;;;21600.0;-1;;;21600;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-40;;Add error tracking #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:00:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:00:46.778+0100;;;;;;;;;;;;842400.0;;;842400.0;-1;;;385200;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-41;;Build health check endpoints #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 08:00:14;2026-01-08 08:03:21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T09:00:14.140+0100;;;;;;;;;;;;18000.0;;;18000.0;-1;;;18000;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-42;;Implement retry logic #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 07:59:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T08:59:38.329+0100;;;;;;;;;;;;129600.0;;;129600.0;-1;;;64800;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-43;;Add pagination support #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 07:58:33;2026-01-08 07:58:56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T08:58:33.185+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-44;;Build config management #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 07:57:53;2026-01-08 07:58:58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T08:57:53.092+0100;;;;;;;;;;;;;;;;-1;;;0;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO46-45;;Implement feature toggles #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;59.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-08 07:55:22;2026-01-08 07:59:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Content Platform;DEMO46;In Progress;In Progress;Minor;;;2026-01-08T08:55:22.248+0100;;;;;;;;;;;;27000.0;;;27000.0;-1;;;27000;PROJ-X - Architecture & DevOps;;;;;;;;;;;;Architecture;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;59.5;60.0;50.0;;;59.5;60.0;50.0;Y;Y;
DEMO47-2;;Add localization support #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;;62.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-05 09:03:39;2026-01-05 09:04:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;API Gateway;DEMO47;In Progress;In Progress;Major;;;2026-01-05T10:03:39.300+0100;;;;;;;;;;;;0.0;;;0.0;-1;;;0;PROJ-X - Data Platform;;;;;;;;;;;;ODS;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;62.4;63.0;50.0;;;62.4;63.0;50.0;Y;Y;
DEMO48-763;;Build metrics collection #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-03 18:49:28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cache Layer;DEMO48;Backlog;To Do;Major;label-973e01;;2026-03-03T19:49:28.166+0100;;;;;;;Avery Ivanov;;;;;1800.0;;;1800.0;-1;;;1800;PROJ-X - DIH;DIH CORE;;DEMO59-4;Q2 Security Hardening #4;;;;;;;;Hub;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO48-764;;Implement circuit breaker #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-03 18:48:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cache Layer;DEMO48;Backlog;To Do;Major;label-973e01;;2026-03-03T19:48:47.508+0100;;;;;;;Avery Ivanov;;;;;;;;;-1;;;0;PROJ-X - DIH;DIH CORE;;DEMO59-4;Q2 Security Hardening #4;;;;;;;;Hub;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO48-765;;Add request throttling #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-03 12:03:52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cache Layer;DEMO48;Backlog;To Do;Minor;;;2026-03-03T13:03:52.715+0100;;;;;;;Avery Ivanov;;;;;;;;;-1;;;0;PROJ-X - DIH;;;DEMO70-6;Q1 Data Migration #7;;;;;;;;Hub;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO48-702;;Build alerting system #19;Epic;;;;;;;;;;;;;;;;;;;;;;;;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-02 07:21:13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cache Layer;DEMO48;Backlog;To Do;Minor;;;2026-03-02T08:21:13.266+0100;;;;;;;Avery Ivanov;;;;;3600.0;;;102600.0;-1;"{""id"":3861,""name"":""DIH MISC S5"",""state"":""active"",""boardId"":1126,""goal"":"""",""startDate"":""2026-02-26T12:53:41.997Z"",""endDate"":""2026-03-12T12:53:38.000Z""}";;3600;PROJ-X - DIH;DIH MISC;;DEMO70-5;Q1 Data Migration #6;;;;;;;;Hub;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO48-766;;Build deployment pipeline #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;16.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-20 13:29:10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cache Layer;DEMO48;Backlog;To Do;Minor;;;2026-02-20T14:29:10.700+0100;;;;;;;Avery Ivanov;;;;;900.0;;;900.0;-1;;;900;PROJ-X - DIH;DIH MISC;;;;;;;;;;;Hub;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO48-714;;Build admin console #20;Epic;;;;;;;;;;;;;;;;;;;;;;;;25.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-11 15:03:57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cache Layer;DEMO48;Backlog;To Do;Minor;;;2026-02-11T16:03:57.696+0100;;;;;;;Avery Ivanov;;;;;4500.0;;;11700.0;-1;;;4500;PROJ-X - DIH;DIH MISC;;;;;;;;;;;Hub;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO48-715;;Add webhook support #20;Epic;;;;;;;;;;;;;;;;;;;;;;;;27.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-02-09 14:46:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cache Layer;DEMO48;Backlog;To Do;Minor;label-783f51;;2026-02-09T15:46:17.627+0100;;;;;;;Dana Lopez;;;;;;;;52200.0;-1;"[""{""id"":4030,""name"":""DIH CORE S4"",""state"":""closed"",""boardId"":1092,""goal"":"""",""startDate"":""2026-02-17T13:02:36.919Z"",""endDate"":""2026-03-03T13:02:32.000Z"",""completeDate"":""2026-03-04T07:51:55.703Z""}"",""{""id"":4993,""name"":""DIH CORE S5"",""state"":""active"",""boardId"":1092,""goal"":"""",""startDate"":""2026-03-03T07:52:17.654Z"",""endDate"":""2026-03-17T07:52:00.000Z""}""]";;0;PROJ-X - DIH;DIH CORE;;;;;;;;;;;Hub;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO48-767;;Implement blue-green deploy #35;Epic;;;;;;;;;;;;;;;;;;;;;;;;40.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-27 15:24:13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cache Layer;DEMO48;Backlog;To Do;Major;;;2026-01-27T16:24:13.026+0100;;;;;;;Avery Ivanov;;;;;;;;;-1;;;0;PROJ-X - DIH;;;;;;;;;;;;Hub;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
DEMO48-712;;Build reporting module #20;Epic;;;;;;;;;;;;;;;;;;;;;;;;42.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-01-25 19:55:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cache Layer;DEMO48;Backlog;To Do;Minor;label-783f51;;2026-01-25T20:55:30.721+0100;;;;;;;Avery Ivanov;;;;;2700.0;;;243000.0;-1;;;2700;PROJ-X - DIH;DIH CORE;;DEMO72-2;Q2 Compliance Readiness #7;;;;;;;;Hub;L2 - Epics;N;;;;2026-03-08T20:56:22.373+01:00;;;;;;;;;;;N;N;
